nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0007093,Michael Wenning,1965,\N,"director,producer,actor","tt2427220,tt0277666,tt1540108,tt6812092"
nm0007116,Kelvin Humenny,1968,\N,"art_director,art_department,production_designer","tt0218817,tt1964418,tt2103281,tt0364343"
nm0007193,Richie Keen,\N,\N,"director,producer,actor","tt0472954,tt3401882,tt14129388,tt15469166"
nm0007198,Kate Montgomery,\N,\N,"producer,writer,director","tt0221074,tt0283337"
nm0007211,Liza Del Mundo,1975,\N,"actress,miscellaneous","tt0383718,tt10298840,tt5109280,tt1716777"
nm0007228,Fardeen Khan,1972,\N,"actor,soundtrack","tt0451833,tt0422236,tt0210920,tt0281102"
nm0007275,Susan A'Court,\N,\N,"script_department,production_manager,writer","tt0083435,tt0094429,tt0088208,tt0202022"
nm0007295,Shankar Reddy A.,\N,\N,producer,"tt0206877,tt0254213,tt0266325"
nm0007301,Subba Rao A.V.,\N,\N,"actor,producer","tt0830653,tt28565136,tt5420896,tt1408950"
nm0007487,David Aaronovitch,1954,\N,"producer,actor,writer","tt1030744,tt0277512,tt4202570,tt1605592"
nm0007508,Tapio Aarre-Ahtio,1948,\N,"actor,writer,composer","tt1582555,tt9100346,tt2194998,tt1715299"
nm0007528,Gunnar Aas,\N,\N,actor,"tt0216576,tt0275443"
nm0007604,Ángel Abad,\N,\N,,tt0216224
nm0007665,Coraje Ábalos,1972,\N,actor,"tt0441830,tt0224867,tt0269750,tt0196234"
nm0007703,Cecilio Abascal,\N,\N,actor,tt0216900
nm0007749,Alessandro Abate,\N,\N,"camera_department,cinematographer,script_department","tt1020773,tt0120634,tt1673647,tt0112352"
nm0007762,Tony Abatemarco,1952,\N,"actor,director,miscellaneous","tt0102945,tt0277027,tt0093286,tt0157472"
nm0007767,Paul Vito Abato,\N,\N,actor,"tt0451060,tt0288192,tt0426089,tt2488206"
nm0007774,Michaela Abay,\N,\N,actress,"tt0088519,tt0222566,tt0088644"
nm0007806,Abbas,\N,\N,"actor,camera_department,miscellaneous","tt0104605,tt3037162,tt1205586,tt0363666"
nm0007914,Lee Abbott,\N,\N,"producer,director,actor","tt0423722,tt0479181,tt13786800,tt7690390"
nm0007953,Abbott Alexander,\N,\N,"actor,casting_director","tt0155425,tt0087538,tt0212537,tt0090881"
nm0007964,Elisabeth Abbott,\N,\N,"actress,soundtrack","tt0238784,tt0371282,tt1212436,tt0216247"
nm0007998,John William Abbott,\N,\N,"director,producer","tt2419808,tt0210497"
nm0008087,Hanane Abboud,\N,\N,actress,tt0222767
nm0008123,Lobna Abdel Aziz,\N,\N,"actress,writer","tt0358976,tt0366513,tt0372771,tt0356194"
nm0008160,Nasser Abdel-Rahmane,\N,\N,"writer,actor","tt0208288,tt1825746,tt1173708,tt1085799"
nm0008240,Farhat Abdraimov,1966,2021,"actor,producer","tt15881252,tt21301792,tt3750362,tt0322250"
nm0008241,Abdrashid Abdrakhmanov,\N,\N,actor,"tt0312404,tt0204908,tt8801562,tt0275741"
nm0008304,Farkhad Abdullayev,1957,\N,actor,"tt0263887,tt5116564,tt15823022,tt0204908"
nm0008343,Hijiri Abe,\N,\N,actress,"tt0229204,tt9093764,tt0287615,tt8473430"
nm0008375,Shuji Abe,\N,\N,"producer,production_manager","tt3345474,tt2404217,tt3345472,tt1156395"
nm0008376,Stan Abe,\N,\N,"actor,producer","tt0204648,tt0118376,tt0058796,tt0202458"
nm0008400,Eryck Abecassis,1956,\N,composer,"tt8629728,tt6037866,tt0440463,tt2385227"
nm0008410,Rodrigo Abed,1972,\N,"actor,writer,director","tt0391908,tt1955044,tt0436175,tt1086365"
nm0008417,Kian Abedini,\N,\N,actor,"tt1708394,tt0216250"
nm0008418,Lauren Parissa Abedini,1989,\N,actress,tt0216250
nm0008426,Ezequiel Abeijón,\N,\N,actor,"tt0410316,tt0231015,tt0378867,tt0211347"
nm0008438,Charles Abel,\N,\N,"cinematographer,camera_department","tt0268004,tt0194389,tt0215228,tt0193731"
nm0008443,Dominique Abel,\N,\N,"actress,director,writer","tt0357033,tt8976900,tt8962546,tt0217237"
nm0008523,Nicolás Abeles,\N,\N,actor,"tt0222480,tt0124312,tt2285457,tt0227883"
nm0008615,Duke of Abercorn,1934,\N,,tt0211388
nm0008631,Avital Abergel,1977,\N,actress,"tt0484339,tt0206456,tt0206517,tt0846758"
nm0008762,David Abir,\N,\N,"composer,music_department,sound_department","tt0438274,tt0221711,tt0333694,tt0099095"
nm0008849,Yossi Abolafia,1944,\N,"animation_department,director,producer","tt0225808,tt0235878,tt0227213,tt0435560"
nm0008859,Cheryl Abood,\N,\N,"producer,animation_department","tt0430779,tt1430607,tt0220099"
nm0008900,Jimmy Abounouom,\N,\N,"producer,production_manager,casting_department","tt15113266,tt0119485,tt0449467,tt0944947"
nm0008908,Edmond About,1828,1885,writer,"tt0175657,tt0928059,tt0217857,tt1365568"
nm0008958,Nicolas Abraham,\N,\N,actor,"tt0411272,tt6938828,tt3112654,tt1741542"
nm0008969,Peter Abraham,\N,\N,actor,"tt0202695,tt0153031,tt0115285,tt0377043"
nm0009036,Fredrik Abrahamsen,1967,\N,"editor,editorial_department,sound_department","tt0203166,tt0473609,tt0268374,tt0114829"
nm0009087,John Abram,1959,\N,"composer,sound_department,music_department","tt0422458,tt11136454,tt27142792,tt0347817"
nm0009103,Luigi Abramo,\N,\N,director,"tt0203844,tt0206687"
nm0009171,Dolly Abrams,\N,\N,actress,"tt0197403,tt0143378"
nm0009203,Laura Abrams,\N,\N,actress,tt0220576
nm0009294,Déborah Abranson,\N,\N,actress,"tt0226238,tt5014750"
nm0009309,Gilles Abravanel,\N,\N,"sound_department,composer","tt7392174,tt0126644,tt6352878,tt0947101"
nm0009324,Paolo Abrera,\N,\N,"actor,production_manager","tt0219993,tt0467720,tt0378690,tt0476514"
nm0009326,Alejandra Abreu,1953,\N,actress,"tt0169277,tt0228962,tt0224866,tt0278214"
nm0009469,Dolly Abu-Jawdah,\N,\N,production_designer,tt0221181
nm0009484,Liliana Abud,\N,\N,"writer,actress","tt0391677,tt0210437,tt1743281,tt0159848"
nm0009501,Nawal Abou El Fotouh,1940,2007,actress,"tt8469228,tt0371218,tt21288268,tt0371206"
nm0009606,Rob Acciavatti,\N,\N,,tt0213223
nm0009620,Tonino Accolla,1949,2013,"miscellaneous,actor,sound_department","tt0114558,tt0109254,tt0315327,tt0091635"
nm0009637,Ace,\N,\N,,tt0196634
nm0009689,Ana María Acevedo,\N,\N,actress,"tt0228395,tt10375392,tt0206694"
nm0009697,Carolina Acevedo,1979,\N,actress,"tt0247276,tt1233451,tt8105958,tt0459709"
nm0009732,Yamandú Acevedo,1963,2020,actor,"tt0400992,tt0314492,tt0222616,tt0261488"
nm0009733,Óscar Acevedo,\N,\N,"composer,music_department","tt0213824,tt1320413"
nm0009807,James Acheson,1946,\N,"costume_designer,production_designer,special_effects","tt0094947,tt0145487,tt0093389,tt0120744"
nm0009811,Mark Acheson,1957,\N,"actor,soundtrack","tt0369226,tt0296572,tt0184858,tt0319343"
nm0009835,David Achkar,1960,1998,"director,actor,writer","tt4858758,tt0361626,tt0209907,tt5214202"
nm0009837,Marof Achkar,\N,\N,,tt5622440
nm0009889,Patricio Achurra,1943,\N,actor,"tt2059255,tt4913672,tt0374360,tt0376408"
nm0009893,Perla Achával,\N,\N,actress,"tt0190123,tt0181525,tt0178774,tt0199767"
nm0009912,Thomas Acito,\N,\N,"editor,editorial_department","tt0082909,tt0262044,tt0204250,tt0259727"
nm0009942,Shane Acker,\N,\N,"director,visual_effects,writer","tt1386703,tt0472033,tt0167260,tt0443424"
nm0009953,Andy Ackerman,\N,\N,"director,producer,editor","tt0077097,tt0083399,tt0098904,tt0462128"
nm0010075,Jensen Ackles,1978,\N,"actor,producer,soundtrack","tt1179891,tt0058796,tt0829297,tt0460681"
nm0010084,Claudia Acklin,\N,\N,"writer,director,producer","tt0137078,tt0208188,tt1132448,tt1022932"
nm0010116,Fadh Acloque,\N,\N,actor,tt0202999
nm0010153,Adriana Acosta,\N,\N,"actress,camera_department","tt0397227,tt1058596,tt0208611,tt0211822"
nm0010181,Dennis Acosta,\N,\N,actor,tt0209441
nm0010195,Hugo Acosta,\N,\N,actor,"tt0222658,tt0260142,tt0212706,tt1380998"
nm0010267,John Avadro,\N,\N,cinematographer,"tt0194343,tt0194019"
nm0010273,Francis Acquas,\N,\N,actor,tt0210685
nm0010342,Marvin V. Acuna,\N,\N,"producer,miscellaneous,sound_department","tt2006088,tt0117053,tt1426329,tt0460810"
nm0010362,Gerardo Acuña,1967,\N,actor,"tt0212710,tt0220873,tt0161163,tt0211839"
nm0010461,Molly Adair,1905,1990,actress,"tt0289323,tt2544932,tt0210575,tt0193525"
nm0010462,Nancy Adair,\N,\N,"production_manager,director,cinematographer","tt0199143,tt5712554"
nm0010500,Khryss Adalia,\N,2008,"director,actor,writer","tt0378398,tt0368495,tt0352080,tt0216753"
nm0010529,Eve Polycarpou,\N,\N,actress,"tt12036072,tt6911608,tt0089283,tt1030744"
nm0010548,Jory Adam,\N,\N,"production_designer,art_director,art_department","tt0491109,tt0138493,tt0226379,tt0940580"
nm0010593,Mina Adamaki,1944,2022,"actress,soundtrack","tt0211681,tt0480959,tt0220016,tt1386486"
nm0010614,Alfredo Adame,1958,\N,"actor,producer","tt0211854,tt1275297,tt1688210,tt0220885"
nm0010633,Iris Adami Corradetti,1903,1998,,tt0199909
nm0010658,Marios Adamis,\N,\N,"production_manager,director,writer","tt0236561,tt0204069,tt0466349"
nm0010692,Adela Adamova,\N,\N,"actress,miscellaneous","tt0059622,tt0200523"
nm0010693,Mia Adamovic,1941,\N,actress,"tt0199195,tt0180069,tt0055059,tt0201390"
nm0010736,Amy Adams,1974,\N,"actress,producer,soundtrack","tt1800241,tt2543164,tt0461770,tt0964517"
nm0010828,Chip Adams,\N,\N,actor,tt0204352
nm0010882,Dave Adams,\N,\N,"stunts,director,writer","tt0074593,tt0260440,tt15161798,tt0206553"
nm0010888,David Adams,\N,\N,actor,"tt0205938,tt0889233,tt0137115,tt0253165"
nm0011005,H. Austin Adams,1861,1931,writer,"tt0221160,tt0010539"
nm0011112,Justin Adams,\N,\N,"soundtrack,composer,music_department","tt0318649,tt2126355,tt1201167,tt1261945"
nm0011119,Kaye Adams,1962,\N,actress,"tt0390683,tt4082314,tt0256567,tt0287243"
nm0011167,M.A.C. Adams,\N,\N,"editor,editorial_department","tt0076987,tt0075579,tt0164541,tt0056751"
nm0011211,Melvin Adams,\N,\N,actor,tt0210013
nm0011229,Linda Licks,\N,\N,actress,tt0195615
nm0011329,Ruth Adams,\N,\N,actress,"tt0228121,tt0196949,tt0162733"
nm0011341,Samuel Adams,\N,\N,"actor,art_director,miscellaneous","tt0204250,tt6161168"
nm0011347,Shawn Adams,\N,\N,actor,"tt0220116,tt0218853,tt4938852,tt0243318"
nm0011350,Shane Adams,\N,\N,composer,tt0210688
nm0011382,Susan Adams,\N,\N,actress,"tt0202179,tt0997244,tt0075471"
nm0011400,Tiffany Adams,\N,\N,"actress,producer","tt0212976,tt0466857,tt0044265,tt0436742"
nm0011475,Billy Adamson,\N,\N,actor,tt0218857
nm0011494,Jim Adamson,\N,\N,"director,writer,producer",tt0220035
nm0011537,Kaspars Adamsons,\N,\N,actor,tt0220869
nm0011581,Konstantin Adashevsky,1897,1987,actor,"tt0232970,tt1663304,tt0844715,tt0048631"
nm0011755,Axelle Ade-Pasdeloup,\N,\N,actress,"tt0290809,tt0217136,tt0174376"
nm0011780,Christel Adelaar,1935,2013,actress,"tt0475049,tt0959344,tt0200363"
nm0011830,Debby Adelman,\N,\N,actress,tt0226925
nm0011902,Konrad Adenauer,1876,1967,writer,"tt4243982,tt12826808,tt9404392,tt5085224"
nm0011950,Robert Adetuyi,\N,\N,"writer,director,producer","tt0462229,tt0775539,tt7021508,tt7014110"
nm0012083,Joe Adkinson,\N,\N,,tt0221246
nm0012115,Bruce Adler,1944,2008,"actor,soundtrack","tt0115491,tt0103639,tt0101414,tt0098844"
nm0012127,Clyde Adler,1926,1993,"actor,writer,miscellaneous","tt0197178,tt0058954,tt0300858,tt0055671"
nm0012137,Duane Adler,\N,\N,"writer,miscellaneous,producer","tt2626350,tt1800741,tt0206275,tt0462590"
nm0012144,Evelyn Adler,\N,\N,actress,tt0221938
nm0012150,Fred Adler,\N,\N,actor,"tt0119498,tt0205268,tt7090730"
nm0012239,Sarah Adler,\N,\N,"actress,soundtrack","tt0422720,tt2326094,tt0807721,tt4830786"
nm0012325,Nathan Adolfson,\N,\N,"director,producer,writer","tt1091171,tt10666488,tt2290597,tt2922520"
nm0012401,João Paulo Adour,1944,2018,actor,"tt0181996,tt0209830,tt0154055,tt0208635"
nm0012411,Daniel Adnewmah,\N,\N,actor,tt0211906
nm0012467,Ximena Adriana,\N,\N,actress,"tt0337692,tt0210430,tt0210434,tt0159624"
nm0012472,Danilo Adriani,\N,\N,actor,tt0197639
nm0012511,Delia Adroer,\N,\N,"art_department,costume_designer,production_designer","tt0219338,tt0379561,tt0434895"
nm0012604,Dave Aenmey,\N,\N,"cinematographer,camera_department,actor","tt0096802,tt0850667,tt0353101,tt0108588"
nm0012624,Ria Aerts,\N,\N,writer,tt0222032
nm0012660,Sergey Afanasev,\N,\N,"director,writer,producer",tt0195310
nm0012688,Frank Affolter,1957,\N,"composer,soundtrack","tt4624646,tt0106441,tt0211056,tt8900170"
nm0012741,Gadi Afriat,\N,\N,cinematographer,"tt0330866,tt0330620,tt0206070,tt0205314"
nm0012778,Aftab Shivdasani,1978,\N,"actor,producer,writer","tt0214931,tt0319020,tt0406977,tt1024943"
nm0012779,Craig Aftanas,\N,\N,"camera_department,actor,art_director","tt0492044,tt0220514,tt0346800,tt1316624"
nm0012797,Lena Ag,\N,\N,"actress,production_manager","tt0220272,tt0095979"
nm0012845,Ivan Agapov,1965,\N,actor,"tt4832700,tt0456769,tt0339896,tt5653294"
nm0012949,Tawatha Agee,\N,\N,"actress,soundtrack,music_department","tt1172233,tt4537896,tt0116707,tt0119282"
nm0013042,Philippe Aghion,\N,\N,writer,tt0217028
nm0013121,Alice Agneskirchner,1966,\N,"director,writer","tt17544496,tt1017946,tt0350036,tt10912168"
nm0013128,Chloë Agnew,1989,\N,"soundtrack,actress","tt6525264,tt6040508,tt2200999,tt2484126"
nm0013152,Spiro Agnew,1918,1996,,"tt0208610,tt0066398,tt0065308,tt0043224"
nm0013185,Takis Agoris,\N,\N,actor,"tt0090931,tt0222027"
nm0013234,David Agosto,\N,\N,"writer,director,editor","tt1764651,tt1276438,tt0225181"
nm0013311,Agricantus,\N,\N,composer,"tt0228163,tt2209726,tt0976116,tt0258883"
nm0013347,José Miguel Aguado,\N,\N,actor,"tt0211143,tt0373546,tt0071808,tt0075958"
nm0013351,Ken Aguado,1958,\N,"writer,producer,director","tt1822260,tt1910469,tt0235737,tt5779372"
nm0013368,Andrew Aguayo,\N,\N,actor,"tt0115083,tt0092325,tt0196320"
nm0013378,Arlen Aguayo Stewart,\N,\N,"actress,producer,director","tt0195630,tt11147400,tt4669788,tt7600418"
nm0013392,Aurora Aguero,\N,\N,"cinematographer,art_department,camera_department","tt0227578,tt0110671,tt0162677,tt0399169"
nm0013394,Lüis Aguero,\N,\N,writer,tt0227224
nm0013418,Cynthia Aguiar,\N,\N,actress,"tt0466750,tt0287225,tt0220605,tt0211423"
nm0013471,Guillermo Aguilar Álvarez,\N,\N,producer,tt0193724
nm0013495,Buenaventura Aguilar,\N,\N,"actress,music_department","tt0275742,tt0206391,tt0290617,tt0438120"
nm0013525,Guillermo Aguilar,1929,2016,actor,"tt0210426,tt0104899,tt3151724,tt0211830"
nm0013546,Josefina Aguilar,\N,\N,actress,"tt0217478,tt0220784"
nm0013550,José Aguilar,\N,\N,"producer,production_manager","tt0205880,tt0318027,tt0210625,tt0352779"
nm0013621,Ana María Aguilera,\N,\N,actress,"tt14646452,tt6311902,tt1791069,tt27629252"
nm0013640,Marián Aguilera,1977,\N,actress,"tt0303458,tt1381020,tt8589660,tt0475464"
nm0013674,Andrea Aguirre,\N,\N,"actress,assistant_director","tt0474574,tt0437891,tt0371369,tt0438485"
nm0013677,Arturo Aguirre,\N,\N,composer,tt0210213
nm0013723,Louis Aguirre,1966,\N,actor,"tt0810788,tt0112022,tt1773687,tt0219139"
nm0013749,Rubén Aguirre,1934,2016,"actor,producer,writer","tt0222541,tt0480321,tt0229890,tt0258123"
nm0013757,Yesenia Aguirre,\N,\N,actress,tt0219643
nm0013766,Manuel Agujetas,\N,2015,,"tt3812816,tt0217237,tt2193116"
nm0013945,Hori Ahipene,\N,\N,"actor,casting_director,casting_department","tt0220906,tt0367960,tt0111999,tt0107822"
nm0014056,Puck Ahlsell,1946,\N,actor,"tt0213882,tt0120019,tt0413089,tt0185112"
nm0014122,Mehdi Ahmadi,\N,\N,"actor,writer,assistant_director","tt0423166,tt1964988,tt0249412,tt16764112"
nm0014141,Bulbul Ahmed,1941,2010,"actor,director,writer","tt5242322,tt5245160,tt1019962,tt5369906"
nm0014151,Hassan Ahmed,\N,\N,editor,tt0207630
nm0014172,Samir Ahmed,\N,\N,"camera_department,editor,actor","tt0976637,tt0207626,tt1895416,tt1928160"
nm0014244,Anna Ahnstedt,\N,\N,actress,"tt0220911,tt0476560,tt0220940"
nm0014354,Hans-Eric Ahrn,1948,\N,"sound_department,editor","tt0092193,tt0108275,tt0092603,tt0100416"
nm0014378,Ahto Heiden,\N,\N,actor,"tt0245243,tt0197981"
nm0014389,Alberto Ahumada,\N,\N,composer,tt0200426
nm0014410,Tuija Ahvonen,1949,1983,actress,"tt0222569,tt0191417,tt0137044,tt0187353"
nm0014479,Sergei Aidarov,\N,\N,actor,"tt0013501,tt0219645"
nm0014515,Maurizio Aiello,1969,\N,actor,"tt0114078,tt0204098,tt0086779,tt1323504"
nm0014523,Joseba Aierbe,\N,\N,actress,"tt0102839,tt0217558"
nm0014553,Misa Aika,\N,\N,actress,"tt1951619,tt0230599,tt0217679"
nm0014664,Shirikiana Aina,1955,\N,"producer,director,writer","tt8039550,tt0163341,tt0208016,tt0108041"
nm0014693,Satoru Ainoda,\N,\N,"director,assistant_director,producer","tt0203522,tt10800922,tt6717916,tt15054124"
nm0014700,Pat Ainscough,\N,\N,actor,"tt0170930,tt0961728,tt0473365,tt2181989"
nm0014720,Andrew Ainsworth,\N,\N,"director,producer,actor","tt0216292,tt0375661,tt3704870,tt2641622"
nm0014795,Jeremy Airey,\N,\N,"producer,miscellaneous,director","tt0443635,tt0219595,tt1859496,tt12616570"
nm0014878,Len Aitken,\N,\N,"cinematographer,producer,director","tt1558991,tt0473305,tt0217603,tt1978380"
nm0014940,Adriana Aizemberg,\N,\N,actress,"tt0474622,tt0219449,tt0213905,tt0366137"
nm0015003,Ajmal,\N,1988,actor,"tt11210212,tt11219694,tt0244532,tt0318385"
nm0015006,Nazir Ajmeri,\N,1970,"director,writer,producer","tt0211945,tt1135982,tt1606331,tt1620488"
nm0015058,Daisuke Akai,\N,\N,actor,tt0223222
nm0015074,Nigel Akam,\N,\N,"cinematographer,camera_department,director","tt1878899,tt27536021,tt1954886,tt2772780"
nm0015091,Serdar Akar,1964,\N,"director,writer,producer","tt0299025,tt0200654,tt0902955,tt0265144"
nm0015095,Samia Akarriou,\N,\N,"actress,writer,assistant_director","tt18329232,tt24786320,tt0206072,tt11714620"
nm0015132,Ali Akbar Sadeghi,\N,\N,"director,writer,animation_department","tt0495752,tt1090363,tt0220629,tt1090331"
nm0015164,Jûzaburô Akechi,1926,2002,actor,"tt9767908,tt10209800,tt2984444,tt2440468"
nm0015227,Scott Akesson,\N,\N,actor,tt0216997
nm0015255,Dinmukhamet Akhimov,1948,\N,actor,"tt3750362,tt7985648,tt0972558,tt5563416"
nm0015272,Murad Akhmetov,\N,\N,"composer,actor","tt7026782,tt4424314,tt0819924,tt0208246"
nm0015314,Seikou Akiba,\N,\N,"cinematographer,camera_department","tt0205192,tt2316389,tt1305128,tt11181142"
nm0015321,Lisa Akikawa,1952,\N,"actress,soundtrack","tt7684402,tt0134975,tt0217080,tt0229715"
nm0015339,Osamu Akimoto,1952,\N,"writer,director","tt1219689,tt1491032,tt2811158,tt3208522"
nm0015386,Yôko Akino,1957,\N,actress,"tt1418670,tt0165218,tt4019704,tt0415091"
nm0015397,Rhett Akins,1969,\N,"soundtrack,composer,writer","tt14592064,tt0120610,tt1555064,tt0114496"
nm0015400,Konstantin Akinsha,\N,\N,,tt0227916
nm0015416,Hiroshi Akitsu,\N,\N,actor,"tt0058851,tt0047478,tt0060038,tt0057215"
nm0015527,Metin Akpinar,1941,\N,"actor,director,writer","tt0216986,tt0252619,tt3417068,tt0282788"
nm0015532,Therese Akraka,\N,\N,actress,"tt0120567,tt0266124,tt0136638,tt0103523"
nm0015563,Mehmet Aksin,1968,\N,cinematographer,"tt0265144,tt0421625,tt0200654,tt0363648"
nm0015682,Nidal Al-Askhar,\N,\N,actress,"tt0119901,tt0212295,tt0102058,tt0087730"
nm0015770,Milovan Alac,1930,\N,actor,"tt0081955,tt0426733,tt0222465,tt0429324"
nm0015776,Marianna Alacchi,1956,\N,"actress,make_up_department,manager","tt1675192,tt1980185,tt3212830,tt7687014"
nm0015813,Roberto Alagna,1963,\N,"actor,soundtrack,writer","tt0472301,tt1536048,tt0240122,tt0140379"
nm0015817,Touria Alaoui,\N,\N,actress,"tt0424484,tt15162904,tt2949552,tt27369751"
nm0015878,Reza Allamehzadeh,\N,\N,"director,writer,editor","tt0205991,tt3318016,tt2014255,tt0343567"
nm0015912,Debbie Alan,\N,\N,actress,"tt0211134,tt1907769"
nm0015913,Devon Alan,1991,\N,"actor,writer,producer","tt0215167,tt0387358,tt0247082,tt0360130"
nm0015943,Ray Alan,1930,2010,"writer,actor","tt0066721,tt0224909,tt0182585,tt8375298"
nm0015972,Jude Alaniz,\N,\N,actor,tt0218912
nm0015993,Amina Alaoui,\N,\N,actress,"tt0206072,tt1748120,tt2314629"
nm0016001,Carla Alapont,\N,\N,actress,"tt0436058,tt0200550,tt0233032,tt0472954"
nm0016109,Babis Alatzas,1949,2014,actor,"tt0236420,tt1116301,tt0383069,tt0263568"
nm0016176,Juana Macías,1971,\N,"director,writer,producer","tt1543037,tt0232642,tt11750282,tt3952900"
nm0016218,María Dalbaicín,1902,1931,actress,"tt0020854,tt0451258,tt0197928,tt0191995"
